x,y,Dist_400,Gini_count_group_400,Mean_count_group_400,Med_count_group_400,N_400,N_local,N_r800,Nv_count_group_400,R_count_group_400,R_count_group_r800,T_count_group_400,T_count_group_r800
4550,2550,412.3105626,0.2268605863,4.160792952,4,454,9,1542,454,0.4779735683,0.4773022049,217,736
4550,2650,412.3105626,0.2448389138,4.245454545,5,440,4,1541,440,0.4909090909,0.4795587281,216,739
4550,2750,412.3105626,0.2569276074,4.127853881,4,438,8,1557,438,0.4817351598,0.4765574823,211,742
4550,2850,412.3105626,0.269740414,3.990498812,4,421,5,1544,421,0.4750593824,0.475388601,200,734
4550,2950,412.3105626,0.2550666261,3.794117647,4,408,7,1545,408,0.4754901961,0.4750809061,194,734
4550,3050,412.3105626,0.2311465884,4.030444965,4,427,10,1557,427,0.4824355972,0.4733461785,206,737
4550,3150,412.3105626,0.2044422311,4.08428246,4,439,13,1539,439,0.4874715262,0.4684860299,214,721
4550,3250,412.3105626,0.2080536078,4.007058824,4,425,4,1528,425,0.4870588235,0.4679319372,207,715
4550,3350,412.3105626,0.2142224191,4.121621622,4,444,7,1496,444,0.4774774775,0.4618983957,212,691
4550,3450,412.3105626,0.2258372565,4.094298246,4,456,8,1400,456,0.4561403509,0.4657142857,208,652
4550,3550,400,0.207528862,4.042183623,4,403,11,1314,403,0.4441687345,0.4657534247,179,612
4550,3650,412.3105626,0.2230867906,4.020408163,4,441,5,1223,441,0.4421768707,0.4627964023,195,566
4550,3750,412.3105626,0.2078888807,4.036585366,4,410,12,1117,410,0.4414634146,0.4601611459,181,514
4550,3850,447.2135955,0.2024359178,4.098086124,4,418,9,1004,418,0.4282296651,0.4521912351,179,454
4550,3950,509.9019514,0.204436508,4.079726651,4,439,8,894,439,0.4214123007,0.4474272931,185,400
4650,50,538.5164807,0.2211890545,4.352112676,5,426,8,872,426,0.4953051643,0.4885321101,211,426
4650,150,500,0.2282791697,4.330232558,5,430,7,968,430,0.4976744186,0.492768595,214,477
4650,250,447.2135955,0.2335703354,4.173611111,4,432,12,1089,432,0.4953703704,0.4903581267,214,534
4650,350,412.3105626,0.2309121166,4.305084746,5,413,9,1200,413,0.5036319613,0.4933333333,208,592
4650,450,412.3105626,0.2355913067,4.269585253,4,434,9,1313,434,0.5,0.495049505,217,650
4650,550,412.3105626,0.2163806886,4.347345133,4,452,10,1414,452,0.4955752212,0.4872701556,224,689
4650,650,412.3105626,0.199177205,4.260770975,4,441,8,1494,441,0.5056689342,0.4872824632,223,728
4650,750,412.3105626,0.2030023089,4.385135135,4,444,8,1559,444,0.5112612613,0.4836433611,227,754
4650,850,412.3105626,0.1888385738,4.565022422,5,446,14,1577,446,0.5269058296,0.4850982879,235,765
4650,950,412.3105626,0.1788451416,4.489130435,5,460,6,1589,460,0.5065217391,0.490874764,233,780
4650,1050,400,0.1689324851,4.604477612,5,402,4,1589,402,0.5074626866,0.4946507237,204,786
4650,1150,412.3105626,0.1882974824,4.479569892,4,465,4,1589,465,0.4946236559,0.4977973568,230,791
4650,1250,412.3105626,0.1991977835,4.356828194,4,454,10,1587,454,0.4933920705,0.4921235035,224,781
4650,1350,412.3105626,0.1987657805,4.412026726,4,449,7,1573,449,0.5055679287,0.4926891291,227,775
4650,1450,412.3105626,0.2080883409,4.363431151,4,443,8,1580,443,0.5124153499,0.4936708861,227,780
4650,1550,412.3105626,0.1978147622,4.55187638,4,453,7,1581,453,0.53200883,0.4939911448,241,781
4650,1650,412.3105626,0.1915800785,4.579064588,4,449,15,1595,449,0.5367483296,0.4952978056,241,790
4650,1750,412.3105626,0.2074439554,4.506818182,4,440,8,1579,440,0.525,0.491450285,231,776
4650,1850,412.3105626,0.2132018603,4.422897196,4,428,7,1569,428,0.523364486,0.4945825366,224,776
4650,1950,412.3105626,0.2051887251,4.247727273,4,440,8,1570,440,0.4977272727,0.4968152866,219,780
4650,2050,412.3105626,0.1905583166,4.123853211,4,436,11,1576,436,0.495412844,0.4987309645,216,786
4650,2150,412.3105626,0.1849835893,4.215730337,4,445,15,1557,445,0.4966292135,0.5035324342,221,784
4650,2250,412.3105626,0.1995162153,3.925339367,4,442,11,1536,442,0.4660633484,0.4986979167,206,766
4650,2350,412.3105626,0.2069478262,4.192560175,4,457,11,1520,457,0.47702407,0.4973684211,218,756
4650,2450,400,0.2113745049,4.239401496,4,401,9,1533,401,0.4788029925,0.4918460535,192,754
4650,2550,412.3105626,0.22474978,4.206208426,4,451,10,1555,451,0.487804878,0.4887459807,220,760
4650,2650,412.3105626,0.2376513657,4.043577982,4,436,6,1537,436,0.4839449541,0.4866623292,211,748
4650,2750,412.3105626,0.2485980617,4.058962264,4,424,11,1552,424,0.4905660377,0.4858247423,208,754
4650,2850,412.3105626,0.2515443538,4.103286385,4,426,3,1541,426,0.4882629108,0.4828033744,208,744
4650,2950,412.3105626,0.2275677405,4.304347826,5,437,7,1543,437,0.4988558352,0.4834737524,218,746
4650,3050,412.3105626,0.2149464931,4.061176471,4,425,6,1563,425,0.4941176471,0.4760076775,210,744
4650,3150,412.3105626,0.2011636562,4.163636364,4,440,7,1540,440,0.4931818182,0.475974026,217,733
4650,3250,412.3105626,0.2258365138,4.148063781,4,439,17,1535,439,0.4874715262,0.4684039088,214,719
4650,3350,412.3105626,0.2290077439,4.138392857,4,448,6,1507,448,0.4776785714,0.4698075647,214,708
4650,3450,412.3105626,0.2127793373,4.276086957,4,460,13,1410,460,0.4804347826,0.4680851064,221,660
4650,3550,412.3105626,0.2277172494,4.105960265,4,453,11,1325,453,0.4591611479,0.4679245283,208,620
4650,3650,400,0.2133884334,4.116049383,4,405,5,1223,405,0.4469135802,0.4677023712,181,572
4650,3750,412.3105626,0.2247339258,4.133333333,4,420,7,1117,420,0.4333333333,0.4700089526,182,525
4650,3850,447.2135955,0.2301672118,4.098557692,4,416,12,1014,416,0.4230769231,0.4674556213,176,474
4650,3950,500,0.2342473935,4.103448276,4,406,9,882,406,0.4137931034,0.4648526077,168,410
4750,50,538.5164807,0.2184743515,4.487058824,5,425,6,855,425,0.5152941176,0.4994152047,219,427
4750,150,500,0.2215753549,4.476744186,5,430,11,976,430,0.5139534884,0.4918032787,221,480
4750,250,447.2135955,0.2260235747,4.351981352,5,429,14,1073,429,0.5198135198,0.495806151,223,532
4750,350,424.2640687,0.2177973551,4.332574032,4,439,9,1193,439,0.5193621868,0.4928751048,228,588
4750,450,412.3105626,0.2147861204,4.646666667,5,450,10,1301,450,0.5288888889,0.4973097617,238,647
4750,550,412.3105626,0.2348769134,4.45890411,4,438,6,1425,438,0.5159817352,0.498245614,226,710
4750,650,412.3105626,0.2214397847,4.523076923,5,455,5,1500,455,0.5098901099,0.4946666667,232,742
4750,750,412.3105626,0.1857632262,4.424657534,4,438,9,1576,438,0.5273972603,0.4904822335,231,773
4750,850,412.3105626,0.1684409604,4.674008811,5,454,6,1561,454,0.5374449339,0.4907110826,244,766
4750,950,412.3105626,0.1778114217,4.52402746,5,437,4,1586,437,0.5354691076,0.4943253468,234,784
4750,1050,412.3105626,0.1761913561,4.470066519,4,451,5,1588,451,0.5166297118,0.4937027708,233,784
4750,1150,412.3105626,0.1914701933,4.456179775,4,445,9,1594,445,0.5123595506,0.5012547051,228,799
4750,1250,412.3105626,0.1955524774,4.579175705,4,461,10,1579,461,0.5075921909,0.5047498417,234,797
4750,1350,412.3105626,0.2054145726,4.262910798,4,426,9,1580,426,0.5164319249,0.4981012658,220,787
4750,1450,412.3105626,0.1906877757,4.412556054,4,446,8,1576,446,0.5246636771,0.5006345178,234,789
4750,1550,400,0.190964949,4.58560794,4,403,13,1577,403,0.5210918114,0.5028535193,210,793
4750,1650,412.3105626,0.1979151256,4.710920771,4,467,9,1570,467,0.5310492505,0.5076433121,248,797
4750,1750,412.3105626,0.2012578174,4.447488584,4,438,4,1567,438,0.5296803653,0.5098915124,232,799
4750,1850,412.3105626,0.1960634019,4.447488584,4,438,7,1561,438,0.5205479452,0.5086483024,228,794
4750,1950,412.3105626,0.1965507552,4.452054795,4,438,9,1581,438,0.5159817352,0.5041113219,226,797
4750,2050,412.3105626,0.1855064248,4.353741497,4,441,11,1564,441,0.5124716553,0.5070332481,226,793
4750,2150,412.3105626,0.158891455,4.249422633,4,433,4,1550,433,0.519630485,0.5135483871,225,796
4750,2250,412.3105626,0.1812860713,4.346666667,4,450,8,1542,450,0.5111111111,0.5103761349,230,787
4750,2350,400,0.1993580683,4.245,4,400,8,1547,400,0.485,0.5061409179,194,783
4750,2450,400,0.2029294413,4.445783133,4,415,7,1540,415,0.4963855422,0.5051948052,206,778
4750,2550,412.3105626,0.2360273815,4.167042889,4,443,10,1538,443,0.4920993228,0.4934980494,218,759
4750,2650,412.3105626,0.2428257069,4.048723898,4,431,9,1522,431,0.4872389791,0.4960578187,210,755
4750,2750,412.3105626,0.2455687002,3.980906921,4,419,7,1548,419,0.491646778,0.4967700258,206,769
4750,2850,412.3105626,0.2246580118,4.287015945,5,439,4,1570,439,0.4988610478,0.4898089172,219,769
4750,2950,412.3105626,0.2238990666,4.31712963,5,432,5,1530,432,0.5092592593,0.4941176471,220,756
4750,3050,412.3105626,0.2247923244,4.214285714,4,434,9,1545,434,0.5,0.4906148867,217,758
4750,3150,412.3105626,0.2080776126,4.259770115,4,435,5,1541,435,0.5057471264,0.4879948086,220,752
4750,3250,412.3105626,0.2074270749,4.184269663,4,445,5,1544,445,0.4898876404,0.4831606218,218,746
4750,3350,412.3105626,0.2188680781,4.106430155,4,451,7,1525,451,0.4789356984,0.4819672131,216,735
4750,3450,400,0.2264970588,4.25,4,400,8,1436,400,0.475,0.4777158774,190,686
4750,3550,400,0.2346931674,4.380246914,4,405,10,1320,405,0.4691358025,0.478030303,190,631
4750,3650,412.3105626,0.2187180495,4.275488069,4,461,7,1230,461,0.4490238612,0.4739837398,207,583
4750,3750,412.3105626,0.2246728406,4.081339713,4,418,8,1135,418,0.4377990431,0.472246696,183,536
4750,3850,447.2135955,0.2288513008,4.151300236,4,423,8,1025,423,0.4278959811,0.4780487805,181,490
4750,3950,500,0.2392526007,4.07635468,4,406,6,887,406,0.4187192118,0.4735062007,170,420
4850,50,509.9019514,0.2261215203,4.67,5,400,8,838,400,0.5275,0.4964200477,211,416
4850,150,500,0.2285254883,4.770454545,5,440,5,961,440,0.5363636364,0.4963579605,236,477
4850,250,447.2135955,0.225802756,4.607623318,5,446,3,1086,446,0.533632287,0.5009208103,238,544
4850,350,412.3105626,0.2104021661,4.622596154,5,416,9,1179,416,0.5408653846,0.5072094996,225,598
4850,450,412.3105626,0.225818608,4.490654206,4,428,8,1305,428,0.5373831776,0.5057471264,230,660
4850,550,412.3105626,0.2208031838,4.814569536,5,453,3,1411,453,0.5364238411,0.5074415308,243,716
4850,650,412.3105626,0.224922928,4.641723356,5,441,5,1507,441,0.5328798186,0.502322495,235,757
4850,750,412.3105626,0.2135108253,4.738839286,5,448,11,1563,448,0.5401785714,0.5022392834,242,785
4850,850,412.3105626,0.1982801595,4.442352941,4,425,9,1558,425,0.5388235294,0.501283697,229,781
4850,950,412.3105626,0.1812159531,4.527149321,5,442,8,1566,442,0.5316742081,0.4993614304,235,782
4850,1050,412.3105626,0.2044886083,4.444700461,4,434,7,1566,434,0.5253456221,0.5051085568,228,791
4850,1150,412.3105626,0.2075674087,4.602197802,4,455,11,1558,455,0.5142857143,0.5083440308,234,792
4850,1250,412.3105626,0.215368507,4.456422018,4,436,11,1566,436,0.5275229358,0.5114942529,230,801
4850,1350,412.3105626,0.204038913,4.448660714,4,448,8,1561,448,0.515625,0.5092889174,231,795
4850,1450,412.3105626,0.1965214273,4.496674058,4,451,6,1571,451,0.5232815965,0.5105028644,236,802
4850,1550,412.3105626,0.1999385821,4.572354212,4,463,4,1573,463,0.5183585313,0.5079465989,240,799
4850,1650,412.3105626,0.2034278086,4.540130152,4,461,7,1579,461,0.5184381779,0.5193160228,239,820
4850,1750,412.3105626,0.1947925949,4.560706402,4,453,6,1546,453,0.5298013245,0.5213454075,240,806
4850,1850,412.3105626,0.1829533676,4.537946429,4,448,5,1568,448,0.5245535714,0.5229591837,235,820
4850,1950,412.3105626,0.1829058127,4.602678571,4,448,5,1570,448,0.5245535714,0.5101910828,235,801
4850,2050,412.3105626,0.1783523358,4.59375,4,448,5,1584,448,0.5334821429,0.5107323232,239,809
4850,2150,412.3105626,0.1712146162,4.438914027,4,442,4,1559,442,0.5294117647,0.5176395125,234,807
4850,2250,400,0.176797644,4.516129032,4,403,8,1535,403,0.5136476427,0.5211726384,207,800
4850,2350,400,0.1816133181,4.420792079,4,404,7,1532,404,0.504950495,0.5124020888,204,785
4850,2450,400,0.200669101,4.382716049,4,405,10,1529,405,0.4987654321,0.5134074559,202,785
4850,2550,412.3105626,0.2246251549,4.258351893,4,449,7,1533,449,0.5011135857,0.5035877365,225,772
4850,2650,412.3105626,0.2355274527,4.227790433,4,439,13,1506,439,0.5056947608,0.5092961487,222,767
4850,2750,412.3105626,0.2187788091,4.255125285,4,439,10,1517,439,0.5102505695,0.4990112063,224,757
4850,2850,412.3105626,0.2265859547,4.2529274,5,427,8,1550,427,0.5105386417,0.5032258065,218,780
4850,2950,412.3105626,0.2212666735,4.287671233,5,438,7,1528,438,0.497716895,0.502617801,218,768
4850,3050,412.3105626,0.237761264,4.300904977,4,442,7,1523,442,0.4954751131,0.501641497,219,764
4850,3150,412.3105626,0.2211176787,4.248858447,4,438,8,1548,438,0.49543379,0.4980620155,217,771
4850,3250,412.3105626,0.2102557297,4.181609195,4,435,13,1557,435,0.4988505747,0.4971098266,217,774
4850,3350,400,0.2075201269,4.465517241,4,406,7,1502,406,0.4901477833,0.4953395473,199,744
4850,3450,412.3105626,0.233974183,4.203947368,4,456,8,1441,456,0.4736842105,0.493407356,216,711
4850,3550,400,0.2466475075,4.23573201,4,403,5,1339,403,0.4615384615,0.4943988051,186,662
4850,3650,400,0.2308834356,4.43872549,5,408,10,1255,408,0.4705882353,0.4876494024,192,612
4850,3750,412.3105626,0.2184622889,4.338028169,5,426,9,1150,426,0.4507042254,0.4843478261,192,557
4850,3850,447.2135955,0.2235112384,4.283687943,4,423,5,1028,423,0.4397163121,0.4844357977,186,498
4850,3950,500,0.2301114945,4.465853659,5,410,9,910,410,0.4512195122,0.4747252747,185,432
4950,50,538.5164807,0.2365825301,4.780885781,5,429,7,830,429,0.5361305361,0.5096385542,230,423
4950,150,500,0.2403831463,4.710588235,5,425,3,959,425,0.5364705882,0.5140771637,228,493
4950,250,424.2640687,0.2145853684,4.902985075,5,402,6,1068,402,0.552238806,0.5009363296,222,535
4950,350,412.3105626,0.2189999077,4.702179177,5,413,10,1180,413,0.5447941889,0.5050847458,225,596
4950,450,412.3105626,0.2309016999,4.697940503,5,437,7,1298,437,0.5400457666,0.5138674884,236,667
4950,550,412.3105626,0.2453447327,4.486997636,4,423,5,1384,423,0.5271867612,0.5101156069,223,706
4950,650,412.3105626,0.2182738958,4.766743649,5,433,4,1474,433,0.5542725173,0.5088195387,240,750
4950,750,412.3105626,0.2439838427,4.597122302,5,417,7,1520,417,0.5467625899,0.5085526316,228,773
4950,850,412.3105626,0.2390027322,4.496487119,4,427,5,1561,427,0.5292740047,0.5086483024,226,794
4950,950,412.3105626,0.2214945803,4.324519231,4,416,12,1554,416,0.5240384615,0.5096525097,218,792
4950,1050,412.3105626,0.1945468024,4.583892617,4,447,4,1574,447,0.5324384787,0.5184243964,238,816
4950,1150,412.3105626,0.2070785178,4.415137615,4,436,7,1566,436,0.5252293578,0.5249042146,229,822
4950,1250,412.3105626,0.2364385015,4.653333333,4,450,7,1586,450,0.52,0.5195460277,234,824
4950,1350,400,0.2317270408,4.9,5,400,6,1579,400,0.535,0.5243825206,214,828
4950,1450,400,0.2130833792,4.5425,4,400,9,1548,400,0.5075,0.5251937984,203,813
4950,1550,412.3105626,0.2194742023,4.539956803,4,463,9,1563,463,0.5097192225,0.5239923225,236,819
4950,1650,400,0.2151580227,4.6275,4,400,6,1538,400,0.5175,0.5253576073,207,808
4950,1750,412.3105626,0.194026608,4.745140389,4,463,9,1533,463,0.5313174946,0.5264187867,246,807
4950,1850,412.3105626,0.1713727262,4.678492239,4,451,7,1556,451,0.5454545455,0.5257069409,246,818
4950,1950,412.3105626,0.1721953503,4.592760181,4,442,11,1578,442,0.5475113122,0.5196451204,242,820
4950,2050,412.3105626,0.1744596605,4.542792793,4,444,10,1571,444,0.5382882883,0.5181413113,239,814
4950,2150,412.3105626,0.1739656612,4.623059867,4,451,9,1559,451,0.5321507761,0.5202052598,240,811
4950,2250,412.3105626,0.1863363091,4.533185841,4,452,7,1534,452,0.5265486726,0.5221642764,238,801
4950,2350,412.3105626,0.2116937823,4.454945055,4,455,10,1534,455,0.5120879121,0.5169491525,233,793
4950,2450,412.3105626,0.204166533,4.272123894,4,452,8,1520,452,0.5022123894,0.5131578947,227,780
4950,2550,412.3105626,0.222387237,4.346153846,4,442,4,1518,442,0.5135746606,0.5164690382,227,784
4950,2650,412.3105626,0.2205737973,4.397752809,5,445,7,1526,445,0.5191011236,0.5163826999,231,788
4950,2750,412.3105626,0.2199882986,4.546275395,5,443,11,1529,443,0.5282167043,0.5173315893,234,791
4950,2850,412.3105626,0.2185711733,4.476297968,5,443,5,1530,443,0.5214446953,0.5071895425,231,776
4950,2950,412.3105626,0.2332892836,4.424036281,5,441,6,1523,441,0.5170068027,0.5068942876,228,772
4950,3050,412.3105626,0.2215370206,4.404977376,5,442,8,1517,442,0.5067873303,0.5154911009,224,782
4950,3150,412.3105626,0.2424936687,3.98108747,4,423,9,1548,423,0.4775413712,0.5083979328,202,787
4950,3250,412.3105626,0.226365676,4.32166302,4,457,5,1557,457,0.4814004376,0.5105973025,220,795
4950,3350,400,0.2235734864,4.369077307,4,401,5,1497,401,0.4812967581,0.50501002,193,756
4950,3450,412.3105626,0.2276426517,4.281995662,4,461,7,1437,461,0.4750542299,0.5052192067,219,726
4950,3550,400,0.244872358,4.302211302,4,407,8,1333,407,0.4619164619,0.5018754689,188,669
4950,3650,400,0.2361158988,4.311720698,4,401,9,1254,401,0.4663341646,0.4968102073,187,623
4950,3750,412.3105626,0.2373495344,4.492857143,4.5,420,7,1151,420,0.4738095238,0.493483927,199,568
4950,3850,447.2135955,0.2267839533,4.452784504,4,413,10,1037,413,0.4721549637,0.4898746384,195,508
4950,3950,509.9019514,0.2401951736,4.495327103,4,428,15,928,428,0.476635514,0.4859913793,204,451
5050,50,538.5164807,0.2425871693,4.661835749,5,414,9,820,414,0.5289855072,0.5207317073,219,427
5050,150,500,0.2192116746,4.789115646,5,441,7,947,441,0.5283446712,0.5195353749,233,492
5050,250,424.2640687,0.2258402275,4.835,5,400,10,1061,400,0.54,0.5155513666,216,547
5050,350,412.3105626,0.2161560975,5.018348624,5,436,3,1179,436,0.5504587156,0.5131467345,240,605
5050,450,412.3105626,0.2412505252,4.629370629,5,429,6,1284,429,0.5314685315,0.519470405,228,667
5050,550,412.3105626,0.2309299635,4.665882353,5,425,6,1394,425,0.5458823529,0.5150645624,232,718
5050,650,412.3105626,0.2439805934,4.544794189,5,413,13,1490,413,0.5520581114,0.5161073826,228,769
5050,750,412.3105626,0.2389657099,4.564164649,5,413,9,1540,413,0.5544794189,0.5175324675,229,797
5050,850,412.3105626,0.2488534297,4.519047619,4,420,5,1558,420,0.530952381,0.5173299101,223,806
5050,950,412.3105626,0.2365433033,4.565217391,4,437,9,1566,437,0.5263157895,0.5204342273,230,815
5050,1050,412.3105626,0.2137635269,4.330296128,4,439,8,1583,439,0.5056947608,0.5255843335,222,832
5050,1150,412.3105626,0.2187926675,4.646017699,4,452,4,1551,452,0.5265486726,0.528691167,238,820
5050,1250,400,0.2225999004,4.713580247,5,405,7,1559,405,0.5135802469,0.5311096857,208,828
5050,1350,400,0.2391047976,4.724815725,4,407,8,1573,407,0.5061425061,0.5282898919,206,831
5050,1450,400,0.2370874581,5.075294118,4,425,12,1569,425,0.5247058824,0.5347355003,223,839
5050,1550,412.3105626,0.2344324915,4.860169492,4,472,5,1558,472,0.5254237288,0.5333761232,248,831
5050,1650,400,0.2017589626,4.790640394,4,406,9,1559,406,0.5295566502,0.5388069275,215,840
5050,1750,412.3105626,0.196831952,4.746724891,4,458,13,1560,458,0.5371179039,0.5371794872,246,838
5050,1850,412.3105626,0.1896952425,4.834801762,4,454,6,1569,454,0.5550660793,0.5302740599,252,832
5050,1950,412.3105626,0.1721217799,4.622171946,4,442,6,1568,442,0.5520361991,0.5318877551,244,834
5050,2050,412.3105626,0.172326205,4.692650334,4,449,7,1573,449,0.5456570156,0.5257469803,245,827
5050,2150,412.3105626,0.1817710626,4.682119205,4,453,9,1560,453,0.5386313466,0.5237179487,244,817
5050,2250,412.3105626,0.1861624326,4.434180139,4,433,8,1557,433,0.5334872979,0.5253692999,231,818
5050,2350,412.3105626,0.2044039315,4.529279279,4,444,6,1520,444,0.5292792793,0.5296052632,235,805
5050,2450,412.3105626,0.2166540153,4.623632385,4,457,9,1523,457,0.5251641138,0.5246224557,240,799
5050,2550,412.3105626,0.2121274168,4.569536424,5,453,11,1523,453,0.527593819,0.5279054498,239,804
5050,2650,412.3105626,0.2092823935,4.662251656,5,453,6,1531,453,0.5298013245,0.5218811234,240,799
5050,2750,412.3105626,0.2106771382,4.654185022,5,454,7,1511,454,0.5330396476,0.5248180013,242,793
5050,2850,412.3105626,0.2170056319,4.422818792,5,447,9,1513,447,0.514541387,0.5274289491,230,798
5050,2950,412.3105626,0.2408897935,4.495327103,5,428,4,1537,428,0.5257009346,0.5204944697,225,800
5050,3050,412.3105626,0.2430149036,4.374117647,4,425,13,1533,425,0.5223529412,0.5179386823,222,794
5050,3150,412.3105626,0.2321093765,4.455947137,4,454,12,1559,454,0.5,0.5189223861,227,809
5050,3250,412.3105626,0.2798248763,4.54,4,450,8,1555,450,0.4933333333,0.5215434084,222,811
5050,3350,412.3105626,0.2654940327,4.557986871,4,457,12,1522,457,0.4901531729,0.5229960578,224,796
5050,3450,412.3105626,0.2543217599,4.673640167,4,478,8,1429,478,0.489539749,0.5192442267,234,742
5050,3550,400,0.2447379304,4.526054591,5,403,5,1341,403,0.4888337469,0.5070842655,197,680
5050,3650,400,0.2494691781,4.38,4,400,12,1268,400,0.4725,0.5063091483,189,642
5050,3750,412.3105626,0.2432753165,4.557692308,4,416,4,1160,416,0.4831730769,0.500862069,201,581
5050,3850,447.2135955,0.2317031464,4.531862745,4,408,11,1045,408,0.4852941176,0.4956937799,198,518
5050,3950,509.9019514,0.2332723803,4.556338028,4,426,5,936,426,0.4882629108,0.4914529915,208,460
5150,50,538.5164807,0.2405138283,4.588785047,5,428,7,823,428,0.5070093458,0.5309842041,217,437
5150,150,500,0.2510278105,4.573113208,4.5,424,14,928,424,0.516509434,0.5290948276,219,491
5150,250,424.2640687,0.2468138041,4.702233251,5,403,9,1051,403,0.5136476427,0.5233111323,207,550
5150,350,412.3105626,0.2527028457,4.756690998,5,411,9,1179,411,0.5304136253,0.5216284987,218,615
5150,450,412.3105626,0.2489700918,4.997695853,5,434,10,1275,434,0.5622119816,0.5254901961,244,670
5150,550,412.3105626,0.2623833088,4.815850816,5,429,13,1370,429,0.5501165501,0.5255474453,236,720
5150,650,412.3105626,0.2569055237,4.59478673,5,422,6,1469,422,0.5379146919,0.5296119809,227,778
5150,750,412.3105626,0.2465064631,4.510791367,5,417,7,1568,417,0.5323741007,0.5235969388,222,821
5150,850,412.3105626,0.235163704,4.529137529,5,429,8,1564,429,0.5314685315,0.5268542199,228,824
5150,950,412.3105626,0.2391333793,4.472093023,4,430,9,1570,430,0.523255814,0.5369426752,225,843
5150,1050,412.3105626,0.2387847889,4.669584245,4,457,6,1577,457,0.5142231947,0.5345592898,235,843
5150,1150,400,0.236105889,4.542288557,4,402,11,1571,402,0.4925373134,0.5295989815,198,832
5150,1250,400,0.2280109534,4.733009709,4,412,3,1545,412,0.5072815534,0.5346278317,209,826
5150,1350,400,0.2373887978,4.809290954,4,409,5,1562,409,0.5134474328,0.5358514725,210,837
5150,1450,400,0.2363723733,4.896039604,4,404,9,1551,404,0.5297029703,0.5390070922,214,836
5150,1550,400,0.2453831513,4.95320197,4,406,9,1557,406,0.5295566502,0.5427103404,215,845
5150,1650,400,0.2218463742,5.037406484,5,401,8,1569,401,0.5486284289,0.5423836839,220,851
5150,1750,412.3105626,0.1943231441,4.759825328,4,458,8,1565,458,0.5436681223,0.5412140575,249,847
5150,1850,412.3105626,0.1892669075,4.753812636,4,459,6,1586,459,0.5381263617,0.5346784363,247,848
5150,1950,412.3105626,0.1842728024,4.84009009,5,444,11,1597,444,0.5608108108,0.5309956168,249,848
5150,2050,412.3105626,0.1794702929,4.748868778,4,442,2,1568,442,0.5542986425,0.5318877551,245,834
5150,2150,412.3105626,0.1871997502,4.557603687,4,434,7,1575,434,0.5414746544,0.5352380952,235,843
5150,2250,412.3105626,0.1983210962,4.520737327,4,434,9,1540,434,0.5368663594,0.538961039,233,830
5150,2350,412.3105626,0.1866404426,4.663716814,4,452,7,1551,452,0.5353982301,0.5357833656,242,831
5150,2450,412.3105626,0.2053958639,4.77383592,5,451,11,1546,451,0.5454545455,0.5368693402,246,830
5150,2550,412.3105626,0.2123932978,4.842572062,5,451,5,1531,451,0.5432372506,0.5323318093,245,815
5150,2650,412.3105626,0.20449237,4.817982456,5,456,5,1533,456,0.5350877193,0.5290280496,244,811
5150,2750,412.3105626,0.2143580363,4.621315193,5,441,10,1542,441,0.5306122449,0.5272373541,234,813
5150,2850,412.3105626,0.2219199457,4.568181818,5,440,5,1530,440,0.5363636364,0.5241830065,236,802
5150,2950,412.3105626,0.2232342353,4.529816514,5,436,7,1543,436,0.5366972477,0.5288399222,234,816
5150,3050,412.3105626,0.2230702864,4.546697039,5,439,4,1547,439,0.5284738041,0.5371687136,232,831
5150,3150,412.3105626,0.264584534,4.783295711,5,443,7,1589,443,0.5304740406,0.5298930145,235,842
5150,3250,412.3105626,0.2692177468,4.767857143,4.5,448,8,1592,448,0.5267857143,0.5270100503,236,839
5150,3350,412.3105626,0.272848155,4.66741573,4,445,5,1542,445,0.5123595506,0.5317769131,228,820
5150,3450,412.3105626,0.2588018183,4.859213251,5,483,6,1459,483,0.4989648033,0.525017135,241,766
5150,3550,400,0.255006175,4.978365385,5,416,14,1363,416,0.5120192308,0.5223771093,213,712
5150,3650,400,0.2306541348,4.669154229,5,402,7,1265,402,0.4975124378,0.5169960474,200,654
5150,3750,412.3105626,0.2377705118,4.753623188,5,414,5,1176,414,0.5048309179,0.5110544218,209,601
5150,3850,447.2135955,0.2385668443,4.624078624,5,407,13,1033,407,0.4914004914,0.5004840271,200,517
5150,3950,509.9019514,0.234469496,4.781609195,5,435,11,926,435,0.4942528736,0.5097192225,215,472
5250,50,538.5164807,0.252362309,4.578199052,5,422,11,806,422,0.5118483412,0.5446650124,216,439
5250,150,500,0.2625817283,4.926436782,5,435,12,915,435,0.5379310345,0.5267759563,234,482
5250,250,447.2135955,0.2688985181,4.772009029,5,443,7,1034,443,0.5259593679,0.5309477756,233,549
5250,350,412.3105626,0.2553989065,4.914081146,5,419,5,1145,419,0.5393794749,0.5336244541,226,611
5250,450,412.3105626,0.2560234234,4.888111888,5,429,8,1253,429,0.5524475524,0.53471668,237,670
5250,550,412.3105626,0.2558859293,4.820276498,5,434,6,1357,434,0.5414746544,0.5320560059,235,722
5250,650,412.3105626,0.2584472198,4.536057692,5,416,12,1450,416,0.53125,0.5303448276,221,769
5250,750,412.3105626,0.2468972896,4.779545455,5,440,4,1549,440,0.5318181818,0.5326016785,234,825
5250,850,412.3105626,0.2324553023,4.535962877,5,431,7,1553,431,0.5197215777,0.5363811977,224,833
