x,y,Dist_400,N_400,N_r800,R_count_group_400,R_count_group_r800,T_count_group_400,T_count_group_r800
2850,1350,420.757694,400,1416,0.3583333333,0.3396892655,143.3333333,481
2850,1450,417.4095941,400,1423,0.3598076923,0.3429374561,143.9230769,488
2850,1550,411.6170203,400,1406,0.3443571429,0.3506401138,137.7428571,493
2850,1650,414.3961124,400,1406,0.3413793103,0.3406827881,136.5517241,479
2850,1750,410.6459996,400,1424,0.3367808219,0.3412921348,134.7123288,486
2850,1850,410.9354262,400,1441,0.3387735849,0.3379597502,135.509434,487
2850,1950,408.4115571,400,1478,0.3259,0.3403247632,130.36,503
2850,2050,408.0912417,400,1479,0.3207692308,0.3407707911,128.3076923,504
2850,2150,407.0327698,400,1472,0.3108108108,0.3403532609,124.3243243,501
2850,2250,407.4605458,400,1492,0.2971385542,0.3378016086,118.8554217,504
2850,2350,406.3138062,400,1487,0.3015454545,0.3254875588,120.6181818,484
2850,2450,408.4257512,400,1487,0.3325724638,0.3254875588,133.0289855,484
2850,2550,410.3811624,400,1488,0.3349603175,0.3172043011,133.984127,472
2850,2650,412.1372864,400,1467,0.31925,0.3197000682,127.7,469
2850,2750,410.6748667,400,1463,0.3229326923,0.3198906357,129.1730769,468
2850,2850,406.7610422,400,1467,0.2968181818,0.3149284254,118.7272727,462
2850,2950,407.6062526,400,1507,0.2739642857,0.3218314532,109.5857143,485
2850,3050,409.5025124,400,1501,0.2821153846,0.3211192538,112.8461538,482
2850,3150,409.3897898,400,1509,0.2897,0.3267064281,115.88,493
2850,3250,409.4472601,400,1497,0.2989705882,0.3246492986,119.5882353,486
2850,3350,410.5174663,400,1467,0.3029918033,0.3210633947,121.1967213,471
2850,3450,409.4372832,400,1398,0.3133333333,0.3247496423,125.3333333,454
2850,3550,405.6270865,400,1302,0.3315,0.3225806452,132.6,420
2850,3650,406.8048624,400,1225,0.3380882353,0.32,135.2352941,392
2850,3750,424.7448214,400,1106,0.3234693878,0.3254972875,129.3877551,360
2850,3850,472.7889717,400,975,0.3269117647,0.3312820513,130.7647059,323
2850,3950,509.9019514,400,887,0.335,0.3269447576,134,290
2950,50,539.7261786,400,819,0.3658695652,0.358974359,146.3478261,294
2950,150,484.2592717,400,946,0.3548591549,0.3594080338,141.943662,340
2950,250,439.0428461,400,1060,0.344612069,0.3528301887,137.8448276,374
2950,350,420.2129786,400,1184,0.3464473684,0.3606418919,138.5789474,427
2950,450,415.0731433,400,1268,0.3695714286,0.3541009464,147.8285714,449
2950,550,411.4113018,400,1352,0.3441666667,0.3535502959,137.6666667,478
2950,650,414.9640008,400,1440,0.3496341463,0.3569444444,139.8536585,514
2950,750,415.4171741,400,1447,0.3383571429,0.3545266068,135.3428571,513
2950,850,424.2640687,400,1475,0.3275,0.3491525424,131,515
2950,950,420.7136794,400,1490,0.3195,0.355704698,127.8,530
2950,1050,425.0760581,400,1436,0.3411206897,0.3454038997,136.4482759,496
2950,1150,427.3440661,400,1449,0.3559016393,0.3416149068,142.3606557,495
2950,1250,424.0132475,400,1425,0.3468617021,0.3396491228,138.7446809,484
2950,1350,424.5782221,400,1443,0.3410333333,0.3471933472,136.4133333,501
2950,1450,414.9548168,400,1438,0.353515625,0.3532684284,141.40625,508
2950,1550,416.583325,400,1422,0.3600520833,0.3565400844,144.0208333,507
2950,1650,411.5274459,400,1411,0.355,0.351523742,142,496
2950,1750,409.6492402,400,1411,0.350390625,0.3486888731,140.15625,492
2950,1850,409.1068577,400,1456,0.3476315789,0.3523351648,139.0526316,513
2950,1950,409.9457959,400,1472,0.3341666667,0.355298913,133.6666667,523
2950,2050,406.5637928,400,1456,0.3208823529,0.353021978,128.3529412,514
2950,2150,409.8780306,400,1466,0.3235,0.3472032742,129.4,509
2950,2250,407.8043009,400,1478,0.3141847826,0.3470906631,125.673913,513
2950,2350,406.8048624,400,1481,0.3258333333,0.3436866982,130.3333333,509
2950,2450,409.2158686,400,1480,0.3235169492,0.3344594595,129.4067797,495
2950,2550,412.7015637,400,1496,0.3409677419,0.3308823529,136.3870968,495
2950,2650,414.6510387,400,1473,0.3438709677,0.3326544467,137.5483871,490
2950,2750,413.7074403,400,1469,0.3231730769,0.336963921,129.2692308,495
2950,2850,411.6235686,400,1472,0.3175943396,0.3301630435,127.0377358,486
2950,2950,414.5095678,400,1497,0.2975,0.3239812959,119,485
2950,3050,417.1330723,400,1496,0.3095,0.3302139037,123.8,494
2950,3150,420.4452325,400,1509,0.3035483871,0.337972167,121.4193548,510
2950,3250,412.7015637,400,1525,0.2980645161,0.3331147541,119.2258065,508
2950,3350,409.5025124,400,1493,0.2953846154,0.3328868051,118.1538462,497
2950,3450,409.8780306,400,1395,0.317,0.3290322581,126.8,459
2950,3550,406.8608046,400,1301,0.3429464286,0.3320522675,137.1785714,432
2950,3650,407.9930555,400,1219,0.314375,0.3371616079,125.75,411
2950,3750,421.3074887,400,1110,0.308125,0.3423423423,123.25,380
2950,3850,457.1831071,400,984,0.3094672131,0.331300813,123.7868852,326
2950,3950,507.3374659,400,883,0.3159782609,0.3397508494,126.3913043,300
3150,50,560.7534614,400,824,0.3819444444,0.3616504854,152.7777778,298
3150,150,501.1098793,400,950,0.3911111111,0.3621052632,156.4444444,344
3150,250,445.0443979,400,1070,0.3874193548,0.3560747664,154.9677419,381
3150,350,421.7567876,400,1168,0.3800757576,0.3518835616,152.030303,411
3150,450,414.1032256,400,1276,0.3615740741,0.3581504702,144.6296296,457
3150,550,409.7301403,400,1362,0.3728030303,0.3546255507,149.1212121,483
3150,650,416.6666667,400,1442,0.3498611111,0.3578363384,139.9444444,516
3150,750,415.6921938,400,1466,0.3345,0.360845839,133.8,529
3150,850,419.2927994,400,1472,0.334516129,0.363451087,133.8064516,535
3150,950,417.9783276,400,1461,0.3464705882,0.372347707,138.5882353,544
3150,1050,421.1096453,400,1473,0.3581666667,0.3727087576,143.2666667,549
3150,1150,418.1238886,400,1464,0.3544827586,0.3640710383,141.7931034,533
3150,1250,417.0288281,400,1461,0.3632608696,0.3675564682,145.3043478,537
3150,1350,424.5959139,400,1439,0.3808098592,0.362751911,152.3239437,522
3150,1450,419.9567077,400,1442,0.3959090909,0.3703190014,158.3636364,534
3150,1550,415.9326869,400,1431,0.38725,0.3703703704,154.9,530
3150,1650,410.8933357,400,1433,0.375625,0.3628750872,150.25,520
3150,1750,409.7859543,400,1443,0.3735849057,0.3652113652,149.4339623,527
3150,1850,407.7733068,400,1442,0.3709883721,0.3696255201,148.3953488,533
3150,1950,407.9930555,400,1462,0.36640625,0.3755129959,146.5625,549
3150,2050,412.0072815,400,1474,0.3544375,0.3710990502,141.775,547
3150,2150,410.1961355,400,1485,0.3508695652,0.3723905724,140.3478261,553
3150,2250,409.633983,400,1500,0.35455,0.3633333333,141.82,545
3150,2350,409.6068576,400,1467,0.3644444444,0.3626448534,145.7777778,532
3150,2450,410.9089362,400,1467,0.3755769231,0.3551465576,150.2307692,521
3150,2550,410.1877232,400,1471,0.3603968254,0.3528212101,144.1587302,519
3150,2650,409.7763618,400,1484,0.3676041667,0.3530997305,147.0416667,524
3150,2750,411.1861793,400,1482,0.3610648148,0.3529014845,144.4259259,523
3150,2850,424.8248939,400,1502,0.3664880952,0.3488681758,146.5952381,524
3150,2950,424.9006243,400,1498,0.3595945946,0.3477970628,143.8378378,521
3150,3050,423.6088342,400,1528,0.3384722222,0.3494764398,135.3888889,534
3150,3150,417.2559935,400,1530,0.3328846154,0.354248366,133.1538462,542
3150,3250,414.6618435,400,1520,0.3488888889,0.3559210526,139.5555556,541
3150,3350,407.4821059,400,1475,0.3281770833,0.3525423729,131.2708333,520
3150,3450,406.6750735,400,1401,0.3238461538,0.3490364026,129.5384615,489
3150,3550,405.139397,400,1301,0.3156896552,0.3474250576,126.2758621,452
3150,3650,405.6420276,400,1189,0.3295454545,0.3507148865,131.8181818,417
3150,3750,417.6654695,400,1087,0.3388888889,0.346826127,135.5555556,377
3150,3850,446.693277,400,986,0.3313953488,0.3529411765,132.5581395,348
3150,3950,501.9011475,400,868,0.3267857143,0.3513824885,130.7142857,305
3250,50,557.6737397,400,833,0.3845,0.356542617,153.8,297
3250,150,501.1525179,400,971,0.3871153846,0.3614830072,154.8461538,351
3250,250,444.4949466,400,1074,0.3860606061,0.3547486034,154.4242424,381
3250,350,418.3300133,400,1181,0.3775,0.3598645216,151,425
3250,450,410.7919181,400,1276,0.375625,0.3667711599,150.25,468
3250,550,408.4023174,400,1357,0.3631603774,0.3640383198,145.2641509,494
3250,650,406.4298035,400,1430,0.3597222222,0.3664335664,143.8888889,524
3250,750,410.019441,400,1496,0.3291666667,0.3676470588,131.6666667,550
3250,850,408.5203653,400,1488,0.3244444444,0.375672043,129.7777778,559
3250,950,408.5814185,400,1484,0.350255102,0.3908355795,140.1020408,580
3250,1050,411.9191903,400,1493,0.3608064516,0.3811118553,144.3225806,569
3250,1150,413.0029401,400,1459,0.3618571429,0.372172721,144.7428571,543
3250,1250,412.3105626,400,1461,0.3675,0.3661875428,147,535
3250,1350,416.1378758,400,1466,0.3918902439,0.3744884038,156.7560976,549
3250,1450,415.2577806,400,1472,0.4041463415,0.3743206522,161.6585366,551
3250,1550,410.5174663,400,1455,0.4100409836,0.3738831615,164.0163934,544
3250,1650,408.7407069,400,1461,0.4094827586,0.3668720055,163.7931034,536
3250,1750,407.6848005,400,1471,0.3944827586,0.3664174031,157.7931034,539
3250,1850,408.3225107,400,1458,0.3769545455,0.3744855967,150.7818182,546
3250,1950,406.5637928,400,1465,0.3705882353,0.3822525597,148.2352941,560
3250,2050,407.0499419,400,1499,0.3644827586,0.3775850567,145.7931034,566
3250,2150,409.3548932,400,1489,0.3655,0.3700470114,146.2,551
3250,2250,406.5147442,400,1490,0.3700847458,0.3718120805,148.0338983,554
3250,2350,407.7636404,400,1493,0.373220339,0.3643670462,149.2881356,544
3250,2450,408.1206929,400,1498,0.394375,0.3664886515,157.75,549
3250,2550,411.4586803,400,1477,0.4036403509,0.3771157752,161.4561404,557
3250,2650,411.2547079,400,1462,0.39,0.3693570451,156,540
3250,2750,411.0025267,400,1491,0.3882692308,0.3608316566,155.3076923,538
3250,2850,415.4171741,400,1514,0.3797142857,0.3626155878,151.8857143,549
3250,2950,417.9128651,400,1520,0.3909302326,0.3611842105,156.372093,549
3250,3050,420.5907176,400,1533,0.3764655172,0.3555120678,150.5862069,545
3250,3150,411.9589117,400,1552,0.3436231884,0.3640463918,137.4492754,565
3250,3250,408.1206929,400,1522,0.3428125,0.3666228647,137.125,558
3250,3350,407.2865735,400,1477,0.3572058824,0.36492891,142.8823529,539
3250,3450,403.4273456,400,1378,0.3501449275,0.3599419448,140.057971,496
3250,3550,402.5602992,400,1283,0.336369863,0.3569758379,134.5479452,458
3250,3650,404.30377,400,1195,0.3256730769,0.3573221757,130.2692308,427
3250,3750,411.8526939,400,1085,0.3306132075,0.3594470046,132.245283,390
3250,3850,446.5920336,400,978,0.3267361111,0.3609406953,130.6944444,353
3250,3950,503.1607414,400,873,0.3309756098,0.3562428408,132.3902439,311
3350,50,541.0427642,400,826,0.3931818182,0.3644067797,157.2727273,301
3350,150,500,400,938,0.3875,0.368869936,155,346
3350,250,434.01854,400,1056,0.3881976744,0.3731060606,155.2790698,394
3350,350,409.7222723,400,1183,0.387393617,0.3744716822,154.9574468,443
3350,450,406.7468967,400,1280,0.3708227848,0.37109375,148.3291139,475
3350,550,406.4618895,400,1357,0.3573591549,0.375092115,142.943662,509
3350,650,402.7887858,400,1429,0.3567537313,0.3771868439,142.7014925,539
3350,750,402.9888336,400,1482,0.3518,0.3758434548,140.72,557
3350,850,402.807052,400,1480,0.3477112676,0.3831081081,139.084507,567
3350,950,404.5515688,400,1493,0.3499647887,0.3871399866,139.9859155,578
3350,1050,405.9417845,400,1468,0.3548239437,0.3835149864,141.9295775,563
3350,1150,408.3940674,400,1453,0.3647321429,0.3854094976,145.8928571,560
3350,1250,410.8330364,400,1467,0.3827702703,0.3803680982,153.1081081,558
3350,1350,410.496605,400,1469,0.3924253731,0.3812117086,156.9701493,560
3350,1450,408.193118,400,1478,0.3996621622,0.3788903924,159.8648649,560
3350,1550,409.317705,400,1509,0.4140163934,0.3757455268,165.6065574,567
3350,1650,408.3994655,400,1470,0.410308642,0.3761904762,164.1234568,553
3350,1750,406.2818419,400,1465,0.4117207792,0.3740614334,164.6883117,548
3350,1850,404.5890603,400,1475,0.3915,0.3789830508,156.6,559
3350,1950,406.4694223,400,1490,0.3773913043,0.3899328859,150.9565217,581
3350,2050,406.9253436,400,1484,0.3674264706,0.3874663073,146.9705882,575
3350,2150,405.7556915,400,1492,0.3772826087,0.3873994638,150.9130435,578
3350,2250,408.3799622,400,1485,0.3906451613,0.3818181818,156.2580645,567
3350,2350,406.8667356,400,1522,0.4018243243,0.3804204993,160.7297297,579
3350,2450,406.6120182,400,1493,0.4021666667,0.3724045546,160.8666667,556
3350,2550,409.4472601,400,1472,0.4082352941,0.3858695652,163.2941176,568
3350,2650,411.7233647,400,1465,0.4100806452,0.3822525597,164.0322581,560
3350,2750,411.9254055,400,1485,0.3984920635,0.3744107744,159.3968254,556
3350,2850,411.0784685,400,1503,0.3994202899,0.371922821,159.7681159,559
3350,2950,409.4584839,400,1509,0.3978515625,0.3744201458,159.140625,565
3350,3050,411.654539,400,1535,0.3904054054,0.3765472313,156.1621622,578
3350,3150,410.0997661,400,1535,0.3518181818,0.3778501629,140.7272727,580
3350,3250,406.1072234,400,1518,0.3518076923,0.3741765481,140.7230769,568
3350,3350,403.0059467,400,1466,0.3627586207,0.3703956344,145.1034483,543
3350,3450,400.8324671,400,1372,0.3666666667,0.3695335277,146.6666667,507
3350,3550,392.6748635,400,1267,0.3621774194,0.3701657459,144.8709677,469
3350,3650,396.2322551,400,1173,0.346,0.368286445,138.4,432
3350,3750,409.4283563,400,1069,0.3353947368,0.3704396632,134.1578947,396
3350,3850,446.0032723,400,974,0.3336486486,0.3747433265,133.4594595,365
3350,3950,508.1685686,400,868,0.3335294118,0.3721198157,133.4117647,323
3450,50,542.4810727,400,826,0.4010714286,0.3740920097,160.4285714,309
3450,150,497.8677941,400,950,0.3832978723,0.3726315789,153.3191489,354
3450,250,428.1744193,400,1077,0.3808333333,0.3816155989,152.3333333,411
3450,350,402.8126916,400,1196,0.3837096774,0.3804347826,153.483871,455
3450,450,390.1566637,400,1286,0.3734259259,0.3856920684,149.3703704,496
3450,550,359.5974761,400,1375,0.3533333333,0.3869090909,141.3333333,532
3450,650,383.8068424,400,1441,0.3694230769,0.386537127,147.7692308,557
3450,750,359.2526966,400,1489,0.360390625,0.3868368032,144.15625,576
3450,850,365.9413115,400,1480,0.3498913043,0.3918918919,139.9565217,580
3450,950,374.746291,400,1517,0.3544565217,0.3889255109,141.7826087,590
3450,1050,400.2658691,400,1501,0.3558510638,0.3877415057,142.3404255,582
3450,1150,402.6355481,400,1506,0.3736057692,0.3864541833,149.4423077,582
3450,1250,406.4694223,400,1492,0.3970652174,0.3887399464,158.826087,580
3450,1350,402.7681991,400,1516,0.4030555556,0.3898416887,161.2222222,591
3450,1450,405.517502,400,1493,0.3955555556,0.387809779,158.2222222,579
3450,1550,406.0517809,400,1521,0.4132317073,0.382642998,165.2926829,582
3450,1650,404.9691346,400,1507,0.419,0.3908427339,167.6,589
3450,1750,404.1451884,400,1482,0.4116666667,0.3913630229,164.6666667,580
3450,1850,400.2550207,400,1507,0.4180612245,0.3948241539,167.2244898,595
3450,1950,401.1347541,400,1472,0.3813636364,0.4042119565,152.5454545,595
3450,2050,402.2259493,400,1507,0.384375,0.402786994,153.75,607
3450,2150,402.7448197,400,1510,0.3871186441,0.4026490066,154.8474576,608
3450,2250,406.0857796,400,1533,0.4119811321,0.3985649054,164.7924528,611
3450,2350,405.1987741,400,1543,0.4148837209,0.3907971484,165.9534884,603
3450,2450,405.3983548,400,1543,0.4173913043,0.3907971484,166.9565217,603
3450,2550,408.529744,400,1523,0.4181896552,0.3906762968,167.2758621,595
3450,2650,409.2676386,400,1486,0.414375,0.3862718708,165.75,574
3450,2750,406.6520056,400,1506,0.4104878049,0.3884462151,164.195122,585
3450,2850,403.5556255,400,1512,0.4171428571,0.3849206349,166.8571429,582
3450,2950,405.9651368,400,1519,0.4052403846,0.3831468071,162.0961538,582
3450,3050,407.0499419,400,1511,0.384137931,0.3917935142,153.6551724,592
3450,3150,405.1013982,400,1512,0.3836160714,0.3882275132,153.4464286,587
3450,3250,403.9801975,400,1537,0.3735,0.3819128172,149.4,587
3450,3350,374.1657387,400,1466,0.3675,0.3819918145,147,560
3450,3450,360.5551275,400,1376,0.3725,0.3779069767,149,520
3450,3550,353.3323506,400,1271,0.3767578125,0.3815892998,150.703125,485
3450,3650,345.3313356,400,1187,0.3577985075,0.3765796125,143.119403,447
3450,3750,397.4921383,400,1079,0.3566666667,0.3855421687,142.6666667,416
3450,3850,436.3145315,400,976,0.3481481481,0.3842213115,139.2592593,375
3450,3950,504.3924709,400,880,0.3482352941,0.3795454545,139.2941176,334
3550,50,522.0153254,400,836,0.3933333333,0.3815789474,157.3333333,319
3550,150,462.7814459,400,960,0.389125,0.3791666667,155.65,364
3550,250,412.8374772,400,1069,0.3810869565,0.3854069224,152.4347826,412
3550,350,366.2484553,400,1199,0.3827586207,0.3928273561,153.1034483,471
3550,450,368.519269,400,1285,0.3748387097,0.386770428,149.9354839,497
3550,550,359.2526966,400,1374,0.363125,0.384279476,145.25,528
3550,650,359.4289766,400,1449,0.3926351351,0.3878536922,157.0540541,562
3550,750,357.3406046,400,1490,0.3698076923,0.3899328859,147.9230769,581
3550,850,365.4167645,400,1520,0.3547058824,0.3914473684,141.8823529,595
3550,950,377.5985238,400,1495,0.3557258065,0.3886287625,142.2903226,581
3550,1050,396.7726949,400,1516,0.3667857143,0.3931398417,146.7142857,596
3550,1150,400.8324671,400,1504,0.3798333333,0.388962766,151.9333333,585
3550,1250,402.1371479,400,1515,0.4203571429,0.39669967,168.1428571,601
3550,1350,403.4128598,400,1524,0.4019354839,0.4022309711,160.7741935,613
3550,1450,401.5877579,400,1505,0.3960454545,0.4033222591,158.4181818,607
3550,1550,405.3521245,400,1511,0.400862069,0.4023825281,160.3448276,608
3550,1650,404.0740799,400,1500,0.4271982759,0.3986666667,170.8793103,598
3550,1750,402.5310547,400,1487,0.413203125,0.3987895091,165.28125,593
3550,1850,401.2847016,400,1497,0.4124632353,0.4041416166,164.9852941,605
3550,1950,395.51052,400,1497,0.3974404762,0.4054776219,158.9761905,607
3550,2050,400,400,1514,0.395,0.4121532365,158,624
3550,2150,402.34818,400,1527,0.3866304348,0.4106090373,154.6521739,627
3550,2250,402.7887858,400,1528,0.4131716418,0.4103403141,165.2686567,627
3550,2350,402.9652,400,1526,0.4147619048,0.4017038008,165.9047619,613
3550,2450,405.5385783,400,1535,0.4212307692,0.4006514658,168.4923077,615
3550,2550,403.0584825,400,1521,0.4197368421,0.3977646285,167.8947368,605
3550,2650,402.6992261,400,1514,0.4294166667,0.4029062087,171.7666667,610
3550,2750,401.248053,400,1483,0.429,0.4045853001,171.6,600
3550,2850,401.781746,400,1504,0.4289285714,0.3969414894,171.5714286,597
3550,2950,403.2068422,400,1520,0.3992424242,0.4,159.6969697,608
3550,3050,401.781746,400,1511,0.3871428571,0.4063534083,154.8571429,614
3550,3150,402.3147311,400,1523,0.4045714286,0.4038082731,161.8285714,615
3550,3250,401.0067975,400,1501,0.3910483871,0.3957361759,156.4193548,594
3550,3350,386.1229197,400,1438,0.3963636364,0.388038943,158.5454545,558
3550,3450,365.4167645,400,1387,0.4160294118,0.3850036049,166.4117647,534
3550,3550,357.7708764,400,1267,0.4033333333,0.3883188635,161.3333333,492
3550,3650,347.3461539,400,1171,0.3728571429,0.3868488471,149.1428571,453
3550,3750,400.2716469,400,1062,0.3733152174,0.3851224105,149.326087,409
3550,3850,421.4261501,400,961,0.3702,0.3922996878,148.08,377
3550,3950,492.9186038,400,864,0.3644140625,0.3888888889,145.765625,336
3650,50,513.9714648,400,851,0.4059722222,0.3971797885,162.3888889,338
3650,150,454.8588261,400,962,0.4025862069,0.3846153846,161.0344828,370
3650,250,408.3940674,400,1073,0.4023214286,0.4007455732,160.9285714,430
3650,350,401.7505554,400,1198,0.3855701754,0.3956594324,154.2280702,474
3650,450,377.0439791,400,1292,0.3696621622,0.3885448916,147.8648649,502
3650,550,362.7969427,400,1390,0.3721621622,0.3942446043,148.8648649,548
3650,650,360.5551275,400,1485,0.4,0.3851851852,160,572
3650,750,366.1339291,400,1526,0.3933783784,0.3925294889,157.3513514,599
3650,850,366.0601044,400,1548,0.3905,0.3888888889,156.2,602
3650,950,381.8238778,400,1516,0.4084210526,0.3944591029,163.3684211,598
3650,1050,400.4931171,400,1540,0.4127631579,0.3922077922,165.1052632,604
3650,1150,402.807052,400,1516,0.4254577465,0.3997361478,170.1830986,606
3650,1250,400.5677789,400,1527,0.4222727273,0.4014407335,168.9090909,613
3650,1350,403.6690698,400,1526,0.4159294872,0.4069462647,166.3717949,621
3650,1450,405.2472728,400,1514,0.3989084507,0.4180977543,159.5633803,633
3650,1550,405.8598554,400,1532,0.4079166667,0.4125326371,163.1666667,632
3650,1650,404.7791421,400,1504,0.4182692308,0.4115691489,167.3076923,619
3650,1750,402.0169736,400,1514,0.4267279412,0.4141347424,170.6911765,627
3650,1850,402.6124367,400,1514,0.4156048387,0.4095112285,166.2419355,620
3650,1950,401.4897631,400,1499,0.3985447761,0.4162775183,159.4179104,624
3650,2050,401.2134372,400,1512,0.3900347222,0.4226190476,156.0138889,639
3650,2150,403.2014739,400,1536,0.4035714286,0.41796875,161.4285714,642
3650,2250,404.547323,400,1523,0.4158536585,0.411687459,166.3414634,627
3650,2350,404.4830743,400,1525,0.4189344262,0.406557377,167.5737705,620
3650,2450,402.7479142,400,1527,0.4179411765,0.4047151277,167.1764706,618
3650,2550,400.8465618,400,1499,0.446059322,0.4102735157,178.4237288,615
3650,2650,401.3675254,400,1502,0.4396232877,0.4114513981,175.8493151,618
3650,2750,400,400,1511,0.415,0.4096624752,166,619
3650,2850,401.8104191,400,1499,0.4219354839,0.40760507,168.7741935,611
3650,2950,402.1426986,400,1501,0.41953125,0.4123917388,167.8125,619
3650,3050,401.4897631,400,1490,0.420261194,0.4174496644,168.1044776,622
3650,3150,401.753967,400,1513,0.4119921875,0.4190350297,164.796875,634
3650,3250,386.4645375,400,1506,0.4066935484,0.4083665339,162.6774194,615
3650,3350,393.7003937,400,1453,0.4295833333,0.3971094288,171.8333333,577
3650,3450,382.3007274,400,1373,0.4344230769,0.3947560087,173.7692308,542
3650,3550,363.868108,400,1270,0.4161,0.3881889764,166.44,493
3650,3650,363.6237372,400,1185,0.3972222222,0.3898734177,158.8888889,462
3650,3750,406.8851872,400,1080,0.3888888889,0.3935185185,155.5555556,425
3650,3850,433.4682651,400,945,0.3867763158,0.3915343915,154.7105263,370
3650,3950,497.9123082,400,868,0.3890625,0.383640553,155.625,333
3750,50,507.937004,400,852,0.407,0.3931924883,162.8,335
3750,150,452.6914815,400,973,0.4061619718,0.3905447071,162.4647887,380
3750,250,408.900966,400,1089,0.4028,0.404040404,161.12,440
3750,350,380.058475,400,1219,0.3932407407,0.4003281378,157.2962963,488
3750,450,388.6914986,400,1315,0.3838513514,0.3984790875,153.5405405,524
3750,550,372.7182836,400,1431,0.3768918919,0.3997204752,150.7567568,572
3750,650,368.5833129,400,1505,0.3882926829,0.3946843854,155.3170732,594
3750,750,369.2744729,400,1587,0.4018939394,0.4007561437,160.7575758,636
3750,850,366.2876829,400,1580,0.4005555556,0.3981012658,160.2222222,629
3750,950,386.1229197,400,1579,0.4106818182,0.3983533882,164.2727273,629
3750,1050,398.0722779,400,1574,0.4154487179,0.3996188056,166.1794872,629
3750,1150,401.0067975,400,1566,0.4348387097,0.4093231162,173.9354839,641
3750,1250,401.5381386,400,1556,0.4255136986,0.4087403599,170.2054795,636
3750,1350,402.7681991,400,1546,0.4138888889,0.4172056921,165.5555556,645
3750,1450,405.0358676,400,1542,0.4034459459,0.4169909209,161.3783784,643
3750,1550,401.8187817,400,1551,0.42296875,0.4223081883,169.1875,655
3750,1650,403.5556255,400,1531,0.4217857143,0.4219464402,168.7142857,646
3750,1750,404.1451884,400,1523,0.4308333333,0.4182534471,172.3333333,637
3750,1850,400,400,1518,0.42,0.4156785244,168,631
3750,1950,397.3123996,400,1520,0.395,0.4296052632,158,653
3750,2050,403.6373086,400,1521,0.4058846154,0.4293228139,162.3538462,653
3750,2150,400,400,1551,0.4275,0.4319793681,171,670
3750,2250,401.6913395,400,1529,0.4108474576,0.4244604317,164.3389831,649
3750,2350,403.192389,400,1531,0.4117307692,0.4167210973,164.6923077,638
3750,2450,401.5813811,400,1526,0.4285915493,0.4148099607,171.4366197,633
3750,2550,400,400,1513,0.44,0.424322538,176,642
3750,2650,394.6064948,400,1504,0.4492857143,0.4135638298,179.7142857,622
3750,2750,401.5122927,400,1501,0.4425757576,0.4183877415,177.030303,628
3750,2850,398.5550826,400,1499,0.4267307692,0.4182788526,170.6923077,627
3750,2950,398.8264033,400,1508,0.4165625,0.4263925729,166.625,643
3750,3050,401.386486,400,1500,0.4175,0.426,167,639
3750,3150,400,400,1498,0.42,0.4292389853,168,643
3750,3250,401.0549469,400,1516,0.4215492958,0.4135883905,168.6197183,627
3750,3350,393.2116283,400,1487,0.4307692308,0.4088769334,172.3076923,608
3750,3450,400.1688833,400,1424,0.4608783784,0.4030898876,184.3513514,574
3750,3550,400,400,1306,0.4325,0.3950995406,173,516
3750,3650,398.4971769,400,1201,0.4044,0.3905079101,161.76,469
3750,3750,407.3879138,400,1101,0.4132894737,0.3932788374,165.3157895,433
3750,3850,438.6849034,400,983,0.4108333333,0.4018311292,164.3333333,395
3750,3950,502.4265443,400,882,0.3985135135,0.3979591837,159.4054054,351
3850,50,501.6103101,400,868,0.4123387097,0.400921659,164.9354839,348
3850,150,440.5574981,400,1002,0.4044886364,0.3962075848,161.7954545,397
3850,250,407.715445,400,1124,0.3932971014,0.4048042705,157.3188406,455
3850,350,376.1257612,400,1241,0.38625,0.4093473006,154.5,508
3850,450,360.5551275,400,1368,0.385,0.4071637427,154,557
3850,550,367.2039075,400,1484,0.3890322581,0.4009433962,155.6129032,595
3850,650,364.4344934,400,1569,0.41234375,0.4002549395,164.9375,628
3850,750,382.0994635,400,1615,0.416,0.4049535604,166.4,654
3850,850,379.4733192,400,1636,0.4115,0.4052567237,164.6,663
3850,950,385.1406669,400,1643,0.4109722222,0.405356056,164.3888889,666
3850,1050,389.2794132,400,1620,0.4091025641,0.4086419753,163.6410256,662
3850,1150,394.4467458,400,1624,0.4205882353,0.4131773399,168.2352941,671
3850,1250,402.6427848,400,1624,0.4343181818,0.4205665025,173.7272727,683
3850,1350,402.2477827,400,1607,0.4089754098,0.4237710019,163.5901639,681
3850,1450,404.2682721,400,1578,0.4091044776,0.427756654,163.641791,675
3850,1550,403.4572812,400,1574,0.4018055556,0.4269377382,160.7222222,672
3850,1650,400.861142,400,1581,0.4364655172,0.4256799494,174.5862069,673
3850,1750,391.8080059,400,1550,0.442972973,0.4225806452,177.1891892,655
3850,1850,401.386486,400,1547,0.4233333333,0.4253393665,169.3333333,658
3850,1950,393.9051794,400,1557,0.4164516129,0.4335260116,166.5806452,675
3850,2050,396.2322551,400,1568,0.41475,0.4343112245,165.9,681
3850,2150,400.4030228,400,1580,0.4292741935,0.435443038,171.7096774,688
3850,2250,388.2901374,400,1587,0.4217307692,0.4366729679,168.6923077,693
3850,2350,400.1581966,400,1578,0.4310443038,0.4226869455,172.4177215,667
3850,2450,383.3054616,400,1541,0.4342948718,0.4218040234,173.7179487,650
3850,2550,389.4440482,400,1533,0.4475,0.4292237443,179,658
