x,y,LowEdu_sum,Working_sum,Population
1968138.6,6837557.7,0.0,2.0,2.0
1972728.4,6833097.5,0.0,2.0,3.0
1974736.4,6831146.1,0.0,1.0,1.0
1974808.1,6831076.4,0.0,1.0,2.0
1976027.3,6829891.7,0.0,2.0,4.0
1976099.0,6829822.0,1.0,3.0,5.0
1976170.7,6829752.3,1.0,12.0,18.0
1976242.4,6829682.6,3.0,10.0,18.0
1976314.1,6829612.9,5.0,17.0,24.0
1976385.9,6829543.2,2.0,3.0,7.0
1976457.6,6829473.5,2.0,4.0,8.0
1976529.3,6829403.8,1.0,2.0,3.0
1978609.0,6827382.8,0.0,0.0,2.0
1978824.2,6827173.7,0.0,2.0,4.0
1978895.9,6827104.0,0.0,1.0,2.0
1981692.8,6824386.0,1.0,0.0,4.0
1981836.2,6824246.6,1.0,0.0,2.0
1962973.1,6842717.0,0.0,1.0,2.0
1963833.7,6841880.7,2.0,0.0,4.0
1963905.4,6841811.0,0.0,2.0,2.0
1966200.3,6839580.8,0.0,0.0,1.0
1966272.0,6839511.1,0.0,2.0,4.0
1966845.7,6838953.6,1.0,0.0,1.0
1967562.9,6838256.7,0.0,1.0,2.0
1967993.1,6837838.5,0.0,0.0,1.0
1968351.7,6837490.1,0.0,2.0,2.0
1968638.6,6837211.3,0.0,2.0,4.0
1972941.5,6833029.8,1.0,2.0,5.0
1974877.8,6831148.1,0.0,2.0,3.0
1976097.0,6829963.4,0.0,1.0,2.0
1976168.7,6829893.7,1.0,0.0,1.0
1976240.4,6829824.0,6.0,14.0,28.0
1976383.8,6829684.6,1.0,1.0,2.0
1976455.5,6829614.9,0.0,2.0,3.0
1976742.4,6829336.1,0.0,3.0,3.0
1977101.0,6828987.7,0.0,2.0,2.0
1981905.9,6824318.3,2.0,7.0,14.0
1981977.6,6824248.7,0.0,2.0,4.0
1982121.0,6824109.3,0.0,1.0,2.0
1963831.6,6842022.1,1.0,3.0,5.0
1966413.4,6839513.2,0.0,2.0,2.0
1966485.1,6839443.5,0.0,4.0,4.0
1966700.3,6839234.4,0.0,2.0,5.0
1966772.0,6839164.7,1.0,0.0,1.0
1967058.8,6838885.9,0.0,1.0,2.0
1967130.5,6838816.2,3.0,1.0,3.0
1967202.3,6838746.5,0.0,2.0,3.0
1967345.7,6838607.2,0.0,2.0,2.0
1967417.4,6838537.5,2.0,0.0,2.0
1967489.1,6838467.8,1.0,2.0,5.0
1967704.3,6838258.7,0.0,2.0,3.0
1968062.8,6837910.2,0.0,1.0,1.0
1968206.3,6837770.9,0.0,0.0,1.0
1969855.7,6836168.0,1.0,2.0,2.0
1975019.2,6831150.2,0.0,1.0,1.0
1976955.5,6829268.5,1.0,0.0,2.0
1981832.2,6824529.4,5.0,3.0,10.0
1982190.7,6824181.0,1.0,0.0,2.0
1982262.5,6824111.3,2.0,1.0,6.0
1982334.2,6824041.6,1.0,0.0,2.0
1963614.5,6842372.5,4.0,3.0,5.0
1963757.9,6842233.2,0.0,1.0,2.0
1963901.3,6842093.8,0.0,2.0,2.0
1965981.1,6840072.7,1.0,0.0,1.0
1966339.7,6839724.3,3.0,2.0,10.0
1967558.8,6838539.5,0.0,2.0,2.0
1967774.0,6838330.4,0.0,0.0,2.0
1967917.4,6838191.0,0.0,2.0,3.0
1968204.2,6837912.3,0.0,2.0,2.0
1968276.0,6837842.6,0.0,2.0,8.0
1968347.7,6837772.9,1.0,5.0,10.0
1968562.8,6837563.8,0.0,1.0,1.0
1968634.5,6837494.1,0.0,2.0,4.0
1968849.7,6837285.0,0.0,2.0,3.0
1968921.4,6837215.4,1.0,2.0,4.0
1970570.8,6835612.4,2.0,2.0,5.0
1973080.9,6833173.2,0.0,0.0,2.0
1975160.6,6831152.2,0.0,1.0,1.0
1976308.1,6830037.1,0.0,1.0,1.0
1977670.7,6828713.0,1.0,2.0,2.0
1981758.4,6824740.5,0.0,0.0,2.0
1982045.3,6824461.8,0.0,1.0,2.0
1982188.7,6824322.4,0.0,1.0,1.0
1982260.4,6824252.7,0.0,1.0,2.0
1982332.1,6824183.0,0.0,1.0,2.0
1982475.6,6824043.6,1.0,0.0,2.0
1963755.9,6842374.6,0.0,4.0,4.0
1963899.3,6842235.2,0.0,0.0,2.0
1963971.0,6842165.5,0.0,0.0,2.0
1964257.9,6841886.7,1.0,2.0,3.0
1964544.7,6841608.0,0.0,1.0,1.0
1966552.8,6839656.6,0.0,2.0,4.0
1968130.5,6838123.4,1.0,3.0,4.0
1968345.7,6837914.3,1.0,5.0,5.0
1968632.5,6837635.5,2.0,0.0,2.0
1968704.2,6837565.8,1.0,1.0,7.0
1968775.9,6837496.1,1.0,0.0,2.0
1968919.4,6837356.8,0.0,2.0,2.0
1968991.1,6837287.1,2.0,3.0,7.0
1969134.5,6837147.7,0.0,2.0,4.0
1970712.3,6835614.5,2.0,2.0,5.0
1975158.6,6831293.6,3.0,6.0,13.0
1975302.0,6831154.2,0.0,2.0,5.0
1976377.8,6830108.8,0.0,1.0,2.0
1976879.8,6829621.0,0.0,2.0,2.0
1982043.3,6824603.2,1.0,1.0,1.0
1982258.4,6824394.1,1.0,1.0,2.0
1982473.6,6824185.0,2.0,1.0,4.0
1982617.0,6824045.7,0.0,1.0,1.0
1964542.7,6841749.4,0.0,2.0,2.0
1965331.6,6840982.8,0.0,2.0,2.0
1969060.8,6837358.8,0.0,2.0,2.0
1969132.5,6837289.1,0.0,1.0,2.0
1969347.6,6837080.0,2.0,0.0,2.0
1973507.1,6833037.9,2.0,2.0,2.0
1973578.8,6832968.2,0.0,2.0,2.0
1973650.6,6832898.5,0.0,2.0,5.0
1982328.1,6824465.8,0.0,0.0,1.0
1982758.4,6824047.7,0.0,1.0,1.0
1964540.7,6841890.8,0.0,0.0,1.0
1964612.4,6841821.1,0.0,2.0,2.0
1969130.5,6837430.5,1.0,2.0,5.0
1969560.8,6837012.4,1.0,4.0,4.0
1971783.9,6834851.9,0.0,2.0,5.0
1971999.1,6834642.8,2.0,5.0,8.0
1972214.2,6834433.8,1.0,0.0,1.0
1973576.8,6833109.6,1.0,0.0,2.0
1973720.2,6832970.2,0.0,2.0,4.0
1976373.7,6830391.6,0.0,3.0,3.0
1976445.4,6830322.0,2.0,2.0,3.0
1976947.4,6829834.1,0.0,2.0,3.0
1981824.1,6825095.1,2.0,3.0,5.0
1981895.8,6825025.4,0.0,2.0,2.0
1981967.5,6824955.7,0.0,1.0,1.0
1982039.2,6824886.0,2.0,1.0,2.0
1982182.6,6824746.6,0.0,1.0,1.0
1982756.4,6824189.1,0.0,2.0,2.0
1982828.1,6824119.4,0.0,4.0,6.0
1983186.7,6823770.9,0.0,3.0,3.0
1964682.1,6841892.8,1.0,4.0,5.0
1966833.6,6839802.0,0.0,2.0,2.0
1966977.0,6839662.7,0.0,0.0,2.0
1969415.3,6837293.1,0.0,3.0,6.0
1970706.2,6836038.7,0.0,2.0,2.0
1971925.3,6834853.9,1.0,3.0,4.0
1972068.8,6834714.5,0.0,2.0,2.0
1972212.2,6834575.2,2.0,5.0,7.0
1972499.1,6834296.4,0.0,1.0,4.0
1972570.8,6834226.7,0.0,2.0,3.0
1973789.9,6833041.9,1.0,3.0,4.0
1973933.4,6832902.6,0.0,1.0,1.0
1976873.7,6830045.2,3.0,4.0,5.0
1979527.2,6827466.6,0.0,2.0,3.0
1979742.3,6827257.5,1.0,1.0,4.0
1982395.8,6824678.9,0.0,1.0,2.0
1982969.5,6824121.4,0.0,0.0,2.0
1983328.1,6823773.0,0.0,2.0,2.0
1967046.7,6839734.4,4.0,2.0,13.0
1969843.6,6837016.4,0.0,0.0,1.0
1970202.2,6836667.9,1.0,2.0,5.0
1970704.2,6836180.1,0.0,2.0,2.0
1970847.6,6836040.7,0.0,2.0,3.0
1972210.2,6834716.6,1.0,1.0,2.0
1972281.9,6834646.9,0.0,2.0,2.0
1972568.8,6834368.1,3.0,2.0,4.0
1972640.5,6834298.4,1.0,4.0,7.0
1974003.1,6832974.3,0.0,2.0,4.0
1975939.4,6831092.6,1.0,2.0,4.0
1976943.4,6830116.9,2.0,0.0,2.0
1983254.3,6823984.1,2.0,0.0,3.0
1983469.5,6823775.0,1.0,2.0,2.0
1965108.4,6841757.5,1.0,2.0,2.0
1965251.8,6841618.1,0.0,2.0,4.0
1969985.0,6837018.4,1.0,1.0,1.0
1970056.7,6836948.7,0.0,2.0,4.0
1970702.1,6836321.5,0.0,2.0,3.0
1970845.6,6836182.1,0.0,0.0,1.0
1972710.2,6834370.1,0.0,2.0,4.0
1973140.5,6833952.0,0.0,2.0,2.0
1974144.5,6832976.3,0.0,3.0,3.0
1974287.9,6832836.9,1.0,2.0,6.0
1983897.7,6823498.2,2.0,0.0,2.0
1965034.6,6841968.6,1.0,0.0,2.0
1965178.0,6841829.2,0.0,2.0,2.0
1965393.2,6841620.1,3.0,1.0,3.0
1965536.6,6841480.7,0.0,2.0,2.0
1971130.4,6836044.8,1.0,4.0,8.0
1971202.1,6835975.1,1.0,2.0,3.0
1971345.6,6835835.7,0.0,2.0,4.0
1971417.3,6835766.0,1.0,2.0,2.0
1973281.9,6833954.0,0.0,2.0,4.0
1973999.0,6833257.1,0.0,3.0,6.0
1974070.7,6833187.4,0.0,1.0,1.0
1980094.8,6827333.3,0.0,2.0,2.0
1983465.4,6824057.8,1.0,1.0,2.0
1965534.6,6841622.1,0.0,1.0,2.0
1965678.0,6841482.7,0.0,2.0,5.0
1966036.6,6841134.3,1.0,0.0,1.0
1973208.1,6834165.1,0.0,2.0,3.0
1974499.0,6832910.7,1.0,2.0,3.0
1974570.7,6832841.0,1.0,0.0,1.0
1975861.6,6831586.5,2.0,2.0,6.0
1977439.3,6830053.3,0.0,3.0,3.0
1978801.9,6828729.2,0.0,2.0,2.0
1966034.6,6841275.7,2.0,0.0,2.0
1966178.0,6841136.3,1.0,0.0,1.0
1970337.5,6837094.2,0.0,1.0,1.0
1971341.5,6836118.5,1.0,2.0,2.0
1971413.2,6836048.8,0.0,2.0,2.0
1971556.7,6835909.4,0.0,3.0,3.0
1974066.7,6833470.2,0.0,2.0,4.0
1974210.1,6833330.8,0.0,2.0,2.0
1975931.3,6831658.2,0.0,1.0,1.0
1977078.7,6830543.2,1.0,4.0,4.0
1977509.0,6830125.0,0.0,2.0,2.0
1978728.2,6828940.3,0.0,1.0,1.0
1982529.1,6825246.6,0.0,2.0,4.0
1984035.1,6823783.1,0.0,2.0,4.0
1967897.2,6839605.1,0.0,2.0,2.0
1970622.3,6836956.8,1.0,2.0,4.0
1970980.9,6836608.4,1.0,2.0,4.0
1971052.6,6836538.7,1.0,3.0,3.0
1971626.3,6835981.1,0.0,3.0,5.0
1973634.4,6834029.8,2.0,4.0,6.0
1976144.4,6831590.6,0.0,2.0,2.0
1966460.8,6841140.3,0.0,2.0,3.0
1967608.3,6840025.3,0.0,2.0,3.0
1971337.5,6836401.3,2.0,4.0,5.0
1971552.6,6836192.2,0.0,1.0,1.0
1972269.8,6835495.3,1.0,1.0,1.0
1973560.6,6834240.9,0.0,2.0,3.0
1974421.2,6833404.6,1.0,1.0,1.0
1974492.9,6833334.9,0.0,0.0,2.0
1977648.4,6830268.4,0.0,1.0,2.0
1978652.4,6829292.8,1.0,0.0,2.0
1978795.8,6829153.4,1.0,3.0,4.0
1971837.4,6836054.9,1.0,1.0,2.0
1972482.9,6835427.7,0.0,1.0,1.0
1974562.6,6833406.6,3.0,2.0,5.0
1974634.3,6833336.9,0.0,2.0,2.0
1978793.8,6829294.8,1.0,0.0,2.0
1979152.4,6828946.3,0.0,1.0,1.0
1982738.2,6825461.7,2.0,0.0,2.0
1967317.4,6840586.9,0.0,1.0,2.0
1971907.1,6836126.6,1.0,1.0,4.0
1972552.6,6835499.4,2.0,1.0,3.0
1972839.4,6835220.6,1.0,0.0,2.0
1974704.0,6833408.6,0.0,2.0,3.0
1976568.6,6831596.6,2.0,3.0,7.0
1976712.1,6831457.3,1.0,1.0,1.0
1976927.2,6831248.2,1.0,1.0,1.0
1982162.4,6826160.7,0.0,0.0,2.0
1982664.4,6825672.8,0.0,3.0,3.0
1982736.1,6825603.2,1.0,3.0,7.0
1966167.9,6841843.3,0.0,2.0,4.0
1971403.1,6836755.8,0.0,0.0,2.0
1972478.8,6835710.5,1.0,2.0,5.0
1972622.3,6835571.1,1.0,5.0,6.0
1972694.0,6835501.4,0.0,2.0,3.0
1972980.8,6835222.6,0.0,1.0,1.0
1973554.6,6834665.1,1.0,0.0,2.0
1973984.8,6834246.9,0.0,2.0,4.0
1974773.7,6833480.3,0.0,2.0,2.0
1976208.0,6832086.5,2.0,2.0,5.0
1976279.7,6832016.8,1.0,2.0,3.0
1976494.9,6831807.7,0.0,2.0,2.0
1976925.2,6831389.6,1.0,1.0,2.0
1980008.9,6828392.8,1.0,3.0,3.0
1982590.7,6825883.9,2.0,1.0,3.0
1985029.0,6823514.4,0.0,0.0,2.0
1972763.7,6835573.1,0.0,4.0,5.0
1973050.5,6835294.3,0.0,3.0,5.0
1973122.2,6835224.7,0.0,1.0,2.0
1973194.0,6835155.0,0.0,2.0,2.0
1973480.8,6834876.2,1.0,2.0,4.0
1976134.3,6832297.6,1.0,2.0,3.0
1976421.1,6832018.8,1.0,0.0,1.0
1976492.9,6831949.1,0.0,2.0,2.0
1976708.0,6831740.1,0.0,3.0,4.0
1977066.6,6831391.6,1.0,0.0,1.0
1978500.9,6829997.8,0.0,2.0,4.0
1978572.6,6829928.1,1.0,3.0,3.0
1978644.3,6829858.4,2.0,0.0,3.0
1982230.1,6826373.8,0.0,2.0,4.0
1966522.4,6841777.7,0.0,2.0,2.0
1972976.8,6835505.4,0.0,2.0,4.0
1973048.5,6835435.7,0.0,3.0,5.0
1973120.2,6835366.1,1.0,4.0,6.0
1974913.1,6833623.8,0.0,2.0,2.0
1974984.8,6833554.1,0.0,2.0,2.0
1976132.3,6832439.0,2.0,3.0,4.0
1976204.0,6832369.3,2.0,0.0,2.0
1976849.4,6831742.1,1.0,5.0,5.0
1978785.7,6829860.4,1.0,1.0,2.0
1979287.7,6829372.6,0.0,2.0,2.0
1981869.5,6826863.7,0.0,0.0,1.0
1972185.9,6836413.5,0.0,0.0,2.0
1972401.0,6836204.4,2.0,1.0,2.0
1972472.8,6836134.7,2.0,0.0,2.0
1972544.5,6836065.0,0.0,1.0,1.0
1972687.9,6835925.6,0.0,6.0,10.0
1972759.6,6835855.9,0.0,2.0,5.0
1972831.3,6835786.2,0.0,1.0,1.0
1973046.5,6835577.2,0.0,4.0,4.0
1973978.8,6834671.2,1.0,2.0,4.0
1974409.1,6834253.0,0.0,2.0,4.0
1974624.2,6834043.9,0.0,2.0,2.0
1974911.1,6833765.2,0.0,2.0,2.0
1975126.2,6833556.1,1.0,2.0,2.0
1976775.7,6831953.2,0.0,1.0,2.0
1977492.8,6831256.3,1.0,2.0,2.0
1977779.7,6830977.5,1.0,0.0,2.0
1977851.4,6830907.8,5.0,2.0,9.0
1977994.8,6830768.4,0.0,2.0,5.0
1978066.5,6830698.7,0.0,2.0,4.0
1978783.7,6830001.8,0.0,0.0,1.0
1979859.4,6828956.4,0.0,1.0,1.0
1980433.1,6828398.9,0.0,5.0,10.0
1982943.2,6825959.7,0.0,1.0,1.0
1971610.2,6837112.4,0.0,0.0,2.0
1971681.9,6837042.7,0.0,1.0,2.0
1972327.3,6836415.5,0.0,2.0,4.0
1972399.0,6836345.8,0.0,0.0,2.0
1972542.5,6836206.4,1.0,2.0,3.0
1972685.9,6836067.0,0.0,0.0,2.0
1972829.3,6835927.6,1.0,4.0,6.0
1972901.0,6835857.9,1.0,2.0,5.0
1973116.2,6835648.9,3.0,6.0,14.0
1974837.3,6833976.3,1.0,0.0,2.0
1978925.1,6830003.8,1.0,4.0,5.0
1966659.8,6842062.5,1.0,1.0,2.0
1972468.7,6836417.5,0.0,0.0,1.0
1972899.0,6835999.4,2.0,2.0,4.0
1972970.7,6835929.7,0.0,0.0,2.0
1973042.4,6835860.0,1.0,2.0,6.0
1973114.1,6835790.3,0.0,4.0,6.0
1979138.2,6829936.2,0.0,2.0,2.0
1979353.4,6829727.1,0.0,2.0,2.0
1979998.8,6829099.9,2.0,2.0,8.0
1982293.7,6826869.7,0.0,1.0,1.0
1982867.4,6826312.2,0.0,5.0,9.0
1982939.1,6826242.5,1.0,5.0,9.0
1983010.8,6826172.8,0.0,0.0,4.0
1983082.6,6826103.1,1.0,0.0,1.0
1983154.3,6826033.4,0.0,2.0,5.0
1972968.7,6836071.1,1.0,1.0,2.0
1973040.4,6836001.4,0.0,2.0,2.0
1973112.1,6835931.7,0.0,2.0,7.0
1973183.8,6835862.0,1.0,1.0,3.0
1973255.6,6835792.3,2.0,6.0,10.0
1973327.3,6835722.6,1.0,2.0,3.0
1973757.6,6835304.5,0.0,1.0,2.0
1976411.0,6832725.9,1.0,0.0,2.0
1976482.7,6832656.2,0.0,2.0,4.0
1978275.6,6830913.9,1.0,3.0,3.0
1978347.3,6830844.2,0.0,2.0,5.0
1978419.1,6830774.5,0.0,2.0,2.0
1979494.8,6829729.1,1.0,1.0,2.0
1979566.5,6829659.4,0.0,2.0,3.0
1979781.6,6829450.4,1.0,4.0,4.0
1982865.4,6826453.6,1.0,2.0,6.0
1982937.1,6826383.9,0.0,1.0,2.0
1973325.2,6835864.0,0.0,0.0,2.0
1974759.6,6834470.2,0.0,0.0,2.0
1976480.7,6832797.6,1.0,2.0,2.0
1977484.7,6831821.9,3.0,2.0,4.0
1978417.0,6830915.9,1.0,0.0,1.0
1978488.7,6830846.2,2.0,3.0,4.0
1978560.5,6830776.5,0.0,2.0,2.0
1981500.8,6827919.2,0.0,1.0,1.0
1981644.2,6827779.8,0.0,2.0,2.0
1982719.9,6826734.4,0.0,2.0,2.0
1982791.7,6826664.7,0.0,1.0,1.0
1982863.4,6826595.0,0.0,1.0,2.0
1983006.8,6826455.6,0.0,1.0,3.0
1983795.7,6825689.0,0.0,2.0,2.0
1974542.4,6834820.7,0.0,1.0,1.0
1974901.0,6834472.2,0.0,2.0,4.0
1976478.7,6832939.0,0.0,3.0,6.0
1977841.3,6831614.8,1.0,2.0,5.0
1978845.3,6830639.2,0.0,1.0,1.0
1981929.0,6827642.4,4.0,4.0,8.0
1983650.2,6825969.8,1.0,3.0,5.0
1983721.9,6825900.1,0.0,2.0,4.0
1983865.4,6825760.7,1.0,0.0,2.0
1973966.6,6835519.6,0.0,2.0,2.0
1975185.8,6834334.8,2.0,0.0,2.0
1978843.3,6830780.6,3.0,7.0,18.0
1979990.7,6829665.5,0.0,3.0,3.0
1981711.9,6827992.9,0.0,0.0,2.0
1981927.0,6827783.8,0.0,2.0,2.0
1983146.2,6826599.1,0.0,1.0,2.0
1976116.1,6833570.3,0.0,2.0,2.0
1978984.7,6830782.6,0.0,2.0,2.0
1979056.4,6830712.9,0.0,2.0,2.0
1973604.0,6836150.9,0.0,1.0,2.0
1979126.1,6830784.6,0.0,1.0,1.0
1981062.4,6828902.9,0.0,3.0,4.0
1981134.1,6828833.3,1.0,1.0,3.0
1981349.3,6828624.2,2.0,1.0,4.0
1981492.7,6828484.8,0.0,0.0,2.0
1983285.6,6826742.5,1.0,0.0,1.0
1984002.7,6826045.6,1.0,1.0,2.0
1973673.7,6836222.6,0.0,2.0,5.0
1973888.9,6836013.5,0.0,0.0,1.0
1977976.6,6832041.1,0.0,2.0,2.0
1979339.2,6830717.0,1.0,3.0,3.0
1979410.9,6830647.3,2.0,2.0,5.0
1980128.1,6829950.3,6.0,7.0,11.0
1981132.1,6828974.7,0.0,0.0,2.0
1981347.2,6828765.6,0.0,0.0,2.0
1981992.7,6828138.4,0.0,2.0,2.0
1983140.1,6827023.3,1.0,0.0,1.0
1973743.4,6836294.3,2.0,7.0,12.0
1974245.4,6835806.5,0.0,2.0,4.0
1976827.2,6833297.6,0.0,2.0,6.0
1978189.7,6831973.4,0.0,1.0,1.0
1979408.9,6830788.7,0.0,2.0,3.0
1980197.8,6830022.1,1.0,4.0,4.0
1981632.1,6828628.2,0.0,2.0,2.0
1983138.1,6827164.7,1.0,3.0,4.0
1977327.1,6832951.1,0.0,2.0,2.0
1984426.9,6826051.7,0.0,2.0,4.0
1984498.7,6825982.0,0.0,0.0,2.0
1972520.2,6837761.9,0.0,5.0,7.0
1974313.1,6836019.6,0.0,2.0,2.0
1980193.7,6830304.9,1.0,2.0,3.0
1980337.2,6830165.5,0.0,3.0,3.0
1980408.9,6830095.8,0.0,2.0,4.0
1983277.5,6827308.1,1.0,0.0,2.0
1971083.9,6839297.1,0.0,2.0,5.0
1972876.7,6837554.8,0.0,0.0,1.0
1972948.5,6837485.1,0.0,2.0,3.0
1974741.3,6835742.8,0.0,1.0,1.0
1978255.4,6832328.0,2.0,2.0,4.0
1979044.3,6831561.3,0.0,0.0,4.0
1983275.5,6827449.5,2.0,2.0,5.0
1971512.1,6839020.4,1.0,0.0,2.0
1973018.2,6837556.9,2.0,2.0,6.0
1973089.9,6837487.2,0.0,1.0,2.0
1980333.1,6830448.3,2.0,4.0,4.0
1980404.8,6830378.6,9.0,8.0,22.0
1980476.5,6830308.9,13.0,0.0,25.0
1980548.2,6830239.2,0.0,3.0,5.0
1980620.0,6830169.5,0.0,0.0,2.0
1981767.4,6829054.5,0.0,2.0,2.0
1973159.6,6837558.9,1.0,3.0,7.0
1978107.9,6832750.2,0.0,1.0,2.0
1978179.6,6832680.5,0.0,1.0,6.0
1978466.5,6832401.7,1.0,2.0,4.0
1980474.5,6830450.3,0.0,2.0,2.0
1980546.2,6830380.6,4.0,7.0,11.0
1980617.9,6830310.9,2.0,9.0,17.0
1980689.7,6830241.3,1.0,7.0,13.0
1974950.4,6835958.0,0.0,1.0,1.0
1978679.6,6832334.0,0.0,1.0,4.0
1979109.9,6831915.9,1.0,2.0,6.0
1979253.3,6831776.5,0.0,0.0,2.0
1980329.1,6830731.1,0.0,2.0,2.0
1980615.9,6830452.3,5.0,9.0,14.0
1980687.6,6830382.7,2.0,5.0,10.0
1980831.1,6830243.3,0.0,1.0,4.0
1979323.0,6831848.2,0.0,2.0,5.0
1979394.7,6831778.5,2.0,1.0,2.0
1980183.6,6831011.9,1.0,1.0,2.0
1980685.6,6830524.1,1.0,1.0,2.0
1981976.5,6829269.6,0.0,2.0,2.0
1982048.2,6829199.9,0.0,0.0,1.0
1975376.7,6835822.7,2.0,4.0,4.0
1979823.0,6831501.8,0.0,2.0,2.0
1980109.9,6831223.0,0.0,2.0,2.0
1980181.6,6831153.3,1.0,3.0,6.0
1980325.0,6831013.9,2.0,2.0,3.0
1980396.7,6830944.2,1.0,0.0,2.0
1980468.4,6830874.5,4.0,1.0,4.0
1980540.2,6830804.9,0.0,0.0,1.0
1981759.3,6829620.1,0.0,1.0,2.0
1982046.2,6829341.3,1.0,0.0,1.0
1982189.6,6829201.9,0.0,2.0,4.0
1982333.0,6829062.6,0.0,0.0,1.0
1982404.8,6828992.9,1.0,2.0,2.0
1983050.2,6828365.6,0.0,1.0,2.0
1981111.9,6830388.7,1.0,0.0,1.0
1981183.6,6830319.0,1.0,2.0,2.0
1982187.6,6829343.4,0.0,3.0,4.0
1982833.0,6828716.1,1.0,3.0,4.0
1985629.9,6825998.2,1.0,2.0,3.0
1985845.1,6825789.1,0.0,2.0,4.0
1981038.1,6830599.8,1.0,5.0,6.0
1981109.8,6830530.1,1.0,2.0,3.0
1981181.5,6830460.4,3.0,4.0,9.0
1981253.3,6830390.8,0.0,6.0,8.0
1981325.0,6830321.1,4.0,2.0,5.0
1981683.6,6829972.6,0.0,1.0,1.0
1985771.3,6826000.2,0.0,2.0,2.0
1985986.5,6825791.1,0.0,0.0,1.0
1981394.7,6830392.8,2.0,0.0,2.0
1981753.2,6830044.3,3.0,1.0,5.0
1981751.2,6830185.7,2.0,0.0,2.0
1981822.9,6830116.0,2.0,5.0,13.0
1981894.6,6830046.3,3.0,7.0,16.0
1981966.4,6829976.6,2.0,0.0,3.0
1980099.7,6831930.0,1.0,0.0,1.0
1981820.9,6830257.4,0.0,1.0,2.0
1981892.6,6830187.7,4.0,7.0,14.0
1981964.3,6830118.1,6.0,5.0,12.0
1982036.1,6830048.4,3.0,6.0,13.0
1982107.8,6829978.7,1.0,1.0,2.0
1982466.3,6829630.2,1.0,2.0,3.0
1980026.0,6832141.1,0.0,2.0,3.0
1980241.2,6831932.1,0.0,4.0,4.0
1980528.0,6831653.3,0.0,0.0,1.0
1980743.2,6831444.2,1.0,0.0,2.0
1982034.0,6830189.8,1.0,3.0,6.0
1982105.7,6830120.1,1.0,7.0,15.0
1982177.5,6830050.4,0.0,4.0,6.0
1980812.9,6831515.9,1.0,4.0,5.0
1982175.4,6830191.8,0.0,1.0,2.0
1982247.2,6830122.1,1.0,3.0,3.0
1982318.9,6830052.4,1.0,1.0,4.0
1982677.4,6829704.0,1.0,0.0,1.0
1982749.2,6829634.3,0.0,2.0,4.0
1982890.6,6829636.3,0.0,3.0,3.0
1983034.0,6829496.9,0.0,1.0,1.0
1981095.7,6831520.0,1.0,2.0,2.0
1982095.6,6830827.1,0.0,1.0,1.0
1980659.3,6832362.4,1.0,0.0,2.0
1981663.3,6831386.7,0.0,3.0,5.0
1981878.5,6831177.6,0.0,1.0,1.0
1984173.3,6828947.5,4.0,9.0,18.0
1981804.7,6831388.7,0.0,0.0,1.0
1982091.6,6831109.9,1.0,2.0,5.0
1981731.0,6831599.8,1.0,1.0,2.0
1982161.3,6831181.6,0.0,2.0,7.0
1982519.9,6830833.2,3.0,2.0,6.0
1981585.5,6831880.6,0.0,2.0,2.0
1982733.0,6830765.5,2.0,1.0,9.0
1984956.1,6828605.1,0.0,1.0,2.0
1984810.7,6828885.9,0.0,0.0,2.0
1981653.2,6832093.7,2.0,2.0,4.0
1984880.4,6828957.6,2.0,4.0,9.0
1984952.1,6828887.9,4.0,3.0,6.0
1981794.6,6832095.7,0.0,2.0,3.0
1982153.2,6831747.3,2.0,0.0,2.0
1983228.9,6830701.9,3.0,4.0,5.0
1983659.2,6830283.7,0.0,2.0,4.0
1984950.1,6829029.3,0.0,2.0,2.0
1985021.8,6828959.6,2.0,1.0,5.0
1985093.5,6828889.9,0.0,3.0,3.0
1985523.8,6828471.8,0.0,2.0,4.0
1983728.9,6830355.5,0.0,2.0,2.0
1985019.8,6829101.0,1.0,0.0,2.0
1983296.6,6830915.0,0.0,1.0,1.0
1984587.5,6829660.6,3.0,4.0,10.0
1982862.2,6831616.0,0.0,2.0,2.0
1987308.6,6827295.1,0.0,2.0,3.0
1981856.2,6832733.1,0.0,1.0,2.0
1982071.3,6832524.0,1.0,0.0,3.0
1982143.1,6832454.3,0.0,1.0,1.0
1986374.3,6828342.5,0.0,1.0,1.0
1984792.5,6830158.5,1.0,0.0,1.0
1986585.4,6828416.2,0.0,1.0,1.0
1982065.3,6832948.2,1.0,2.0,3.0
1984862.2,6830230.2,0.0,1.0,1.0
1986655.1,6828487.9,1.0,3.0,4.0
1990671.1,6824585.2,0.0,1.0,2.0
1990742.8,6824515.5,0.0,1.0,2.0
1990814.5,6824445.8,0.0,2.0,5.0
1990886.2,6824376.1,0.0,6.0,8.0
1990958.0,6824306.4,0.0,1.0,2.0
1991029.7,6824236.8,1.0,0.0,1.0
1991101.4,6824167.1,1.0,0.0,2.0
1986653.0,6828629.4,0.0,1.0,1.0
1986796.5,6828490.0,1.0,1.0,1.0
1987585.3,6827723.4,0.0,2.0,5.0
1988374.2,6826956.8,0.0,1.0,2.0
1990812.5,6824587.2,0.0,2.0,2.0
1991099.4,6824308.5,0.0,2.0,2.0
1987941.9,6827516.3,1.0,0.0,2.0
1988013.6,6827446.6,1.0,1.0,2.0
1988157.0,6827307.2,0.0,1.0,2.0
1990810.5,6824728.6,0.0,3.0,7.0
